id	deviceType	protocolType	provider	tag	type
2397	4560774232145922	1	Somfy	S&SO-RS100TH IO 6NM WO CAB-BKT	DESC
2398	4560774232145922	1	Somfy	1033204C	REF
2399	4560774232145922	1	Somfy	S&SO-RS100TH IO 6NM WOCA-PA100	DESC
2400	4560774232145922	1	Somfy	1033156C	REF
2401	4560774232145922	1	Somfy	S&SO-RS100TH IO10NM SSCA-PA100	DESC
2402	4560774232145922	1	Somfy	1033157C	REF
2403	4560774232145922	1	Somfy	S&SO-RS100TH IO10NM WO CAB SOP	DESC
2404	4560774232145922	1	Somfy	1033197C	REF
2405	4560774232145922	1	Somfy	S&SO-RS100TH IO10NM WOCA-SO-BK	DESC
2406	4560774232145922	1	Somfy	1033209C	REF
2407	4560774232145922	1	Somfy	S&SO-RS100TH IO10NMVVF3-PAC100	DESC
2408	4560774232145922	1	Somfy	1033165C	REF
2409	4560774232145922	1	Somfy	S&SO-RS100TH IO15NM SSCA-PA100	DESC
2410	4560774232145922	1	Somfy	1033158C	REF
2411	4560774232145922	1	Somfy	S&SO-RS100TH IO15NM WO CAB SOP	DESC
2412	4560774232145922	1	Somfy	1033198C	REF
2413	4560774232145922	1	Somfy	S&SO-RS100TH IO15NM WOCA-SO-BK	DESC
2414	4560774232145922	1	Somfy	1033210C	REF
2415	4560774232145922	1	Somfy	S&SO-RS100TH IO15NMVVF3-PAC100	DESC
2416	4560774232145922	1	Somfy	1033166C	REF
2417	4560774232145922	1	Somfy	S&SO-RS100TH IO6NM VVF3-PAC100	DESC
2418	4560774232145922	1	Somfy	1033164C	REF
2419	4560774232145922	1	Somfy	S&SO-RS100TH IOHY10 WOCA-SO-BK	DESC
2420	4560774232145922	1	Somfy	1033221C	REF
2421	4560774232145922	1	Somfy	S&SO-RS100TH IOHY10NM WOCA-BAR	DESC
2422	4560774232145922	1	Somfy	1033177C	REF
2423	4560774232145922	1	Somfy	S&SO-RS100TH IOHY15 WOCA-SO-BK	DESC
2424	4560774232145922	1	Somfy	1033222C	REF
2425	4560774232145922	1	Somfy	S&SO-RS100TH IOHY15NM WOCA-BAR	DESC
2426	4560774232145922	1	Somfy	1033178C	REF
2427	4560774232145922	1	Somfy	S&SO-RS100TH IOHY6 WOCA-SOP-BK	DESC
2428	4560774232145922	1	Somfy	1033220C	REF
2429	4560774232145922	1	Somfy	S&SO-RS100TH IOHY6NM WO CA-BAR	DESC
2430	4560774232145922	1	Somfy	1033176C	REF
2431	4560774232145922	1	Somfy	S&SO-RS100THIOHY 10NMVVF2.5-BA	DESC
2432	4560774232145922	1	Somfy	1033181C	REF
2433	4560774232145922	1	Somfy	S&SO-RS100THIOHY 15NMVVF2.5-BA	DESC
2434	4560774232145922	1	Somfy	1033182C	REF
2435	4560774232145922	1	Somfy	S&SO-RS100THIOHY 6NMVVF2.5-BAR	DESC
2436	4560774232145922	1	Somfy	1033180C	REF
2437	4560774232145922	1	Somfy	S&SO-RS100THIOHY10NMWOCA-SO-BA	DESC
2438	4560774232145922	1	Somfy	1033217C	REF
2439	4560774232145922	1	Somfy	S&SO-RS100THIOHY15NMWOCA-SO-BA	DESC
2440	4560774232145922	1	Somfy	1033218C	REF
2441	4560774232145922	1	Somfy	S&SO-RS100THIOHY6NMWOCA-SOP-BA	DESC
2442	4560774232145922	1	Somfy	1033216C	REF
2443	4560774232145922	1	Somfy	S&SORS100 10/17IOVVF3M PFX 100	DESC
2444	4560774232145922	1	Somfy	1033416B	REF
2445	4560774232145922	1	Somfy	S&SORS100 6/17 IOVVF3M PFX 100	DESC
2446	4560774232145922	1	Somfy	1033380B	REF
2447	4560774232145922	1	Somfy	S&SORS100 IO 10/17 WF3M OCT60	DESC
2448	4560774232145922	1	Somfy	1033325C	REF
2449	4560774232145922	1	Somfy	S&SORS100 IO 10/17VVF3M OCTO60	DESC
2450	4560774232145922	1	Somfy	1033332C	REF
2451	4560774232145922	1	Somfy	S&SORS100 IO 15/17VVF3M OCTO60	DESC
2452	4560774232145922	1	Somfy	1033333C	REF
2453	4560774232145922	1	Somfy	S&SORS100 IO10/17VVF3MZF54 P50	DESC
2454	4560774232145922	1	Somfy	1038159B	REF
2455	4560774232145922	1	Somfy	S&SORS100 IO15/17VVF3M OCT P50	DESC
2456	4560774232145922	1	Somfy	1040074B	REF
2457	4560774232145922	1	Somfy	S&SORS100 IO6/17 VVF3MZF54 P50	DESC
2458	4560774232145922	1	Somfy	1033392B	REF
2459	4560774232145922	1	Somfy	S&SORS10015/17 IOVVF3M PFX 100	DESC
2460	4560774232145922	1	Somfy	1033417B	REF
2461	4560774232145922	1	Somfy	S&SORS100HYB 10NMVVF2.5 EE BAR	DESC
2462	4560774232145922	1	Somfy	1033340C	REF
2463	4560774232145922	1	Somfy	S&SORS100HYB 15NMVVF2.5 EE BAR	DESC
2464	4560774232145922	1	Somfy	1033341C	REF
2465	4560774232145922	1	Somfy	S&SORS100IO 15/17 VVF3M P50	DESC
2466	4560774232145922	1	Somfy	1040072B	REF
2467	4560774232145922	1	Somfy	S&SORS100IO10/17VVF3MOCT60 P50	DESC
2468	4560774232145922	1	Somfy	1038160B	REF
2469	4560774232145922	1	Somfy	S&SORS100IO15/17VVF3M ZF54 P50	DESC
2470	4560774232145922	1	Somfy	1040073B	REF
2471	4560774232145922	1	Somfy	S&SORS100IO6/17 VVF3MOCT60 P50	DESC
2472	4560774232145922	1	Somfy	1033395B	REF
2473	4561873743773698	1	Somfy	KIT SAV FENETRE S&SO IO HYB	DESC
2474	4561873743773698	1	Somfy	1033371C	REF
2475	4561873743773698	1	Somfy	KIT SAV FENETRE S&SO RS100 IO	DESC
2476	4561873743773698	1	Somfy	1033370C	REF
2477	4561873743773698	1	Somfy	KIT SAV P.FENETRE S&SO IO	DESC
2478	4561873743773698	1	Somfy	1040045C	REF
2479	4561873743773698	1	Somfy	KIT SAV P.FENETRE S&SO IO HYB	DESC
2480	4561873743773698	1	Somfy	1040046C	REF
2481	4561873743773698	1	Somfy	S&SO RS100 IO	DESC
2482	4561873743773698	1	Somfy	1033114	REF
2483	4561873743773698	1	Somfy	S&SO RS100 IO 10/17 VVF3M P50	DESC
2484	4561873743773698	1	Somfy	1038158B	REF
2485	4561873743773698	1	Somfy	S&SO RS100 IO 6/17 VVF3M P50	DESC
2486	4561873743773698	1	Somfy	1033391B	REF
2487	4561873743773698	1	Somfy	S&SO RS100 IO 6/17VVF3M OCTO60	DESC
2488	4561873743773698	1	Somfy	1033331C	REF
2489	4561873743773698	1	Somfy	S&SO RS100 IO KIT MOTOR BB FEN	DESC
2490	4561873743773698	1	Somfy	1030135B	REF
2491	4561873743773698	1	Somfy	S&SO-RS100 IO / 6NM-WO CAB-BAR	DESC
2492	4561873743773698	1	Somfy	1033106C	REF
2493	4561873743773698	1	Somfy	S&SO-RS100 IO /10NM-WO CAB-BAR	DESC
2494	4561873743773698	1	Somfy	1033108C	REF
2495	4561873743773698	1	Somfy	S&SO-RS100 IO /15NM-WO CAB-BAR	DESC
2496	4561873743773698	1	Somfy	1033109C	REF
2497	4561873743773698	1	Somfy	S&SO-RS100 IO 10/17 SS CAB PAC	DESC
2498	4561873743773698	1	Somfy	1033153C	REF
2499	4561873743773698	1	Somfy	S&SO-RS100 IO 10NM VVF3M-BAR	DESC
2500	4561873743773698	1	Somfy	1033115C	REF
2501	4561873743773698	1	Somfy	S&SO-RS100 IO 10NM VVF5M-BAR	DESC
2502	4561873743773698	1	Somfy	1033149C	REF
2503	4561873743773698	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE BAR	DESC
2504	4561873743773698	1	Somfy	1033336C	REF
2505	4561873743773698	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE PAC	DESC
2506	4561873743773698	1	Somfy	1033344C	REF
2507	4561873743773698	1	Somfy	S&SO-RS100 IO 10NMVVF5M-PAC100	DESC
2508	4561873743773698	1	Somfy	1033169C	REF
2509	4561873743773698	1	Somfy	S&SO-RS100 IO 15NM  VVF3M-BKT	DESC
2510	4561873743773698	1	Somfy	1033214C	REF
2511	4561873743773698	1	Somfy	S&SO-RS100 IO 15NM VVF3M	DESC
2512	4561873743773698	1	Somfy	1033162C	REF
2513	4561873743773698	1	Somfy	S&SO-RS100 IO 15NM VVF3M-BAR	DESC
2514	4561873743773698	1	Somfy	1033116C	REF
2515	4561873743773698	1	Somfy	S&SO-RS100 IO 15NM VVF5M-BAR	DESC
2516	4561873743773698	1	Somfy	1033150C	REF
2517	4561873743773698	1	Somfy	S&SO-RS100 IO 15NMVVF3 EE BAR	DESC
2518	4561873743773698	1	Somfy	1033337C	REF
2519	4561873743773698	1	Somfy	S&SO-RS100 IO 15NMVVF5M-PAC100	DESC
2520	4561873743773698	1	Somfy	1033170C	REF
2521	4561873743773698	1	Somfy	S&SO-RS100 IO 6 VVF3-F2000-PAC	DESC
2522	4561873743773698	1	Somfy	1033374C	REF
2523	4561873743773698	1	Somfy	S&SO-RS100 IO 6/17 RNF3MSW60ED	DESC
2524	4561873743773698	1	Somfy	1033272B	REF
2525	4561873743773698	1	Somfy	S&SO-RS100 IO 6/17 VVF3M ZF54	DESC
2526	4561873743773698	1	Somfy	1134036C	REF
2527	4561873743773698	1	Somfy	S&SO-RS100 IO 6/17 VVF3MOCT60	DESC
2528	4561873743773698	1	Somfy	1033324C	REF
2529	4561873743773698	1	Somfy	S&SO-RS100 IO 6/17 WO CABL	DESC
2530	4561873743773698	1	Somfy	1033152C	REF
2531	4561873743773698	1	Somfy	S&SO-RS100 IO 6NM VVF3 EE PAC	DESC
2532	4561873743773698	1	Somfy	1033343C	REF
2533	4561873743773698	1	Somfy	S&SO-RS100 IO 6NM VVF3M-BAR	DESC
2534	4561873743773698	1	Somfy	1033114C	REF
2535	4561873743773698	1	Somfy	S&SO-RS100 IO 6NM VVF5M-BAR	DESC
2536	4561873743773698	1	Somfy	1033148C	REF
2537	4561873743773698	1	Somfy	S&SO-RS100 IO 6NM VVF5M-PAC100	DESC
2538	4561873743773698	1	Somfy	1033168C	REF
2539	4561873743773698	1	Somfy	S&SO-RS100 IO 6NMVVF3 EE BAR	DESC
2540	4561873743773698	1	Somfy	1033335C	REF
2541	4561873743773698	1	Somfy	S&SO-RS100 IO15NM SSCA-PAC100	DESC
2542	4561873743773698	1	Somfy	1033154C	REF
2543	4561873743773698	1	Somfy	S&SO-RS100 IOHY 10NM WO CA-BAR	DESC
2544	4561873743773698	1	Somfy	1033173C	REF
2545	4561873743773698	1	Somfy	S&SO-RS100 IOHY 10NMVVF2.5-BAR	DESC
2546	4561873743773698	1	Somfy	1033111C	REF
2547	4561873743773698	1	Somfy	S&SO-RS100 IOHY 10NMVVF2.5-BKT	DESC
2548	4561873743773698	1	Somfy	1033225C	REF
2549	4561873743773698	1	Somfy	S&SO-RS100 IOHY 15NMVVF2.5-BAR	DESC
2550	4561873743773698	1	Somfy	1033112C	REF
2551	4561873743773698	1	Somfy	S&SO-RS100 IOHY 15NMVVF2.5-BKT	DESC
2552	4561873743773698	1	Somfy	1033226C	REF
2553	4561873743773698	1	Somfy	S&SO-RS100 IOHY 6NM VVF2.5-BAR	DESC
2554	4561873743773698	1	Somfy	1033107C	REF
2555	4561873743773698	1	Somfy	S&SO-RS100 IOHY 6NM VVF2.5-BKT	DESC
2556	4561873743773698	1	Somfy	1033224C	REF
2557	4561873743773698	1	Somfy	S&SO-RS100 IOHY 6NM WO CAB-BAR	DESC
2558	4561873743773698	1	Somfy	1033172C	REF
2559	4561873743773698	1	Somfy	S&SO-RS100 IOHY10NMVVF2.5-P100	DESC
2560	4561873743773698	1	Somfy	1033185C	REF
2561	4561873743773698	1	Somfy	S&SO-RS100 IOHY15NMVVF2.5-P100	DESC
2562	4561873743773698	1	Somfy	1033186C	REF
2563	4561873743773698	1	Somfy	S&SO-RS100 IOHYB15NM WO CA-BAR	DESC
2564	4561873743773698	1	Somfy	1033174C	REF
2565	4561873743773698	1	Somfy	S&SO-RS100 TH IO 10/17 VVF5M	DESC
2566	4561873743773698	1	Somfy	1038164B	REF
2567	4561873743773698	1	Somfy	S&SO-RS100 TH IO 15/17 VVF5M	DESC
2568	4561873743773698	1	Somfy	1040059B	REF
2569	4561873743773698	1	Somfy	S&SO-RS100 TH IO 6/17 VVF5M	DESC
2570	4561873743773698	1	Somfy	1033398B	REF
2571	4561873743773698	1	Somfy	S&SO-RS100 TH IO 6NM VVF3M-BAR	DESC
2572	4561873743773698	1	Somfy	1033144C	REF
2573	4561873743773698	1	Somfy	S&SO-RS100HYB 6NMVVF2.5 EE BAR	DESC
2574	4561873743773698	1	Somfy	1033339C	REF
2575	4561873743773698	1	Somfy	S&SO-RS100IO 10/17 RNF3MSW60ED	DESC
2576	4561873743773698	1	Somfy	1038032B	REF
2577	4561873743773698	1	Somfy	S&SO-RS100IO 10/17 VVF3M ZF54	DESC
2578	4561873743773698	1	Somfy	1134037C	REF
2579	4561873743773698	1	Somfy	S&SO-RS100IO 10/17 VVF3MSW60ED	DESC
2580	4561873743773698	1	Somfy	1033247B	REF
2581	4561873743773698	1	Somfy	S&SO-RS100IO 10/17G1 BKT	DESC
2582	4561873743773698	1	Somfy	1033201C	REF
2583	4561873743773698	1	Somfy	S&SO-RS100IO 10/17G1 VVF3M	DESC
2584	4561873743773698	1	Somfy	1033161C	REF
2585	4561873743773698	1	Somfy	S&SO-RS100IO 10/17G1 VVF3M BKT	DESC
2586	4561873743773698	1	Somfy	1033213C	REF
2587	4561873743773698	1	Somfy	S&SO-RS100IO 10/17G1 VVF3MZF54	DESC
2588	4561873743773698	1	Somfy	1033193C	REF
2589	4561873743773698	1	Somfy	S&SO-RS100IO 15 VVF3-F2000-PAC	DESC
2590	4561873743773698	1	Somfy	1040047C	REF
2591	4561873743773698	1	Somfy	S&SO-RS100IO 15/17 RNF3MSW60ED	DESC
2592	4561873743773698	1	Somfy	1039966B	REF
2593	4561873743773698	1	Somfy	S&SO-RS100IO 15/17 VVF3MSW60ED	DESC
2594	4561873743773698	1	Somfy	1033248B	REF
2595	4561873743773698	1	Somfy	S&SO-RS100IO 15/17G1 BKT	DESC
2596	4561873743773698	1	Somfy	1033202C	REF
2597	4561873743773698	1	Somfy	S&SO-RS100IO 6/17 VVF3MSW60ED	DESC
2598	4561873743773698	1	Somfy	1033246B	REF
2599	4561873743773698	1	Somfy	S&SO-RS100IO 6/17G1 BKT	DESC
2600	4561873743773698	1	Somfy	1033200C	REF
2601	4561873743773698	1	Somfy	S&SO-RS100IO 6/17G1 VVF3M	DESC
2602	4561873743773698	1	Somfy	1033160C	REF
2603	4561873743773698	1	Somfy	S&SO-RS100IO 6/17G1 VVF3M BKT	DESC
2604	4561873743773698	1	Somfy	1033212C	REF
2605	4561873743773698	1	Somfy	S&SO-RS100IO 6/17G1 VVF3MZF54	DESC
2606	4561873743773698	1	Somfy	1033192C	REF
2607	4561873743773698	1	Somfy	S&SO-RS100IO 6NMVVF3M-ZF54-BAR	DESC
2608	4561873743773698	1	Somfy	1033188C	REF
2609	4561873743773698	1	Somfy	S&SO-RS100IO10/17VVF3F200P100	DESC
2610	4561873743773698	1	Somfy	1038142C	REF
2611	4561873743773698	1	Somfy	S&SO-RS100IO10NMVVF3M-ZF54-BAR	DESC
2612	4561873743773698	1	Somfy	1033189C	REF
2613	4561873743773698	1	Somfy	S&SO-RS100IO15NMVVF3-ZF54-P100	DESC
2614	4561873743773698	1	Somfy	1033194C	REF
2615	4561873743773698	1	Somfy	S&SO-RS100IO15NMVVF3M-ZF54-BAR	DESC
2616	4561873743773698	1	Somfy	1033190C	REF
2617	4561873743773698	1	Somfy	S&SO-RS100IOHY 6NMVVF2.5-P100	DESC
2618	4561873743773698	1	Somfy	1033184C	REF
2619	4561873743773698	1	Somfy	S&SO-RS100IOTH 6/17G1SOPR BKT	DESC
2620	4561873743773698	1	Somfy	1033208C	REF
2621	4561873743773698	1	Somfy	S&SO-RS100TH IO /6NM WO CA-BAR	DESC
2622	4561873743773698	1	Somfy	1033140C	REF
2623	4561873743773698	1	Somfy	S&SO-RS100TH IO 10NM VVF3M-BAR	DESC
2624	4561873743773698	1	Somfy	1033145C	REF
2625	4561873743773698	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BAR	DESC
2626	4561873743773698	1	Somfy	1033141C	REF
2627	4561873743773698	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BKT	DESC
2628	4561873743773698	1	Somfy	1033205C	REF
2629	4561873743773698	1	Somfy	S&SO-RS100TH IO 15NM VVF3M-BAR	DESC
2630	4561873743773698	1	Somfy	1033146C	REF
2631	4561873743773698	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BAR	DESC
2632	4561873743773698	1	Somfy	1033142C	REF
2633	4561873743773698	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BKT	DESC
2634	4561873743773698	1	Somfy	1033206C	REF
2635	4561873743773698	1	Somfy	S&SO-RS100TH IO 6NM WO CAB SOP	DESC
2636	4561873743773698	1	Somfy	1033196C	REF
2637	4561873743773698	1	Somfy	S&SO-RS100TH IO 6NM WO CAB-BKT	DESC
2638	4561873743773698	1	Somfy	1033204C	REF
2639	4561873743773698	1	Somfy	S&SO-RS100TH IO 6NM WOCA-PA100	DESC
2640	4561873743773698	1	Somfy	1033156C	REF
2641	4561873743773698	1	Somfy	S&SO-RS100TH IO10NM SSCA-PA100	DESC
2642	4561873743773698	1	Somfy	1033157C	REF
2643	4561873743773698	1	Somfy	S&SO-RS100TH IO10NM WO CAB SOP	DESC
2644	4561873743773698	1	Somfy	1033197C	REF
2645	4561873743773698	1	Somfy	S&SO-RS100TH IO10NM WOCA-SO-BK	DESC
2646	4561873743773698	1	Somfy	1033209C	REF
2647	4561873743773698	1	Somfy	S&SO-RS100TH IO10NMVVF3-PAC100	DESC
2648	4561873743773698	1	Somfy	1033165C	REF
2649	4561873743773698	1	Somfy	S&SO-RS100TH IO15NM SSCA-PA100	DESC
2650	4561873743773698	1	Somfy	1033158C	REF
2651	4561873743773698	1	Somfy	S&SO-RS100TH IO15NM WO CAB SOP	DESC
2652	4561873743773698	1	Somfy	1033198C	REF
2653	4561873743773698	1	Somfy	S&SO-RS100TH IO15NM WOCA-SO-BK	DESC
2654	4561873743773698	1	Somfy	1033210C	REF
2655	4561873743773698	1	Somfy	S&SO-RS100TH IO15NMVVF3-PAC100	DESC
2656	4561873743773698	1	Somfy	1033166C	REF
2657	4561873743773698	1	Somfy	S&SO-RS100TH IO6NM VVF3-PAC100	DESC
2658	4561873743773698	1	Somfy	1033164C	REF
2659	4561873743773698	1	Somfy	S&SO-RS100TH IOHY10 WOCA-SO-BK	DESC
2660	4561873743773698	1	Somfy	1033221C	REF
2661	4561873743773698	1	Somfy	S&SO-RS100TH IOHY10NM WOCA-BAR	DESC
2662	4561873743773698	1	Somfy	1033177C	REF
2663	4561873743773698	1	Somfy	S&SO-RS100TH IOHY15 WOCA-SO-BK	DESC
2664	4561873743773698	1	Somfy	1033222C	REF
2665	4561873743773698	1	Somfy	S&SO-RS100TH IOHY15NM WOCA-BAR	DESC
2666	4561873743773698	1	Somfy	1033178C	REF
2667	4561873743773698	1	Somfy	S&SO-RS100TH IOHY6 WOCA-SOP-BK	DESC
2668	4561873743773698	1	Somfy	1033220C	REF
2669	4561873743773698	1	Somfy	S&SO-RS100TH IOHY6NM WO CA-BAR	DESC
2670	4561873743773698	1	Somfy	1033176C	REF
2671	4561873743773698	1	Somfy	S&SO-RS100THIOHY 10NMVVF2.5-BA	DESC
2672	4561873743773698	1	Somfy	1033181C	REF
2673	4561873743773698	1	Somfy	S&SO-RS100THIOHY 15NMVVF2.5-BA	DESC
2674	4561873743773698	1	Somfy	1033182C	REF
2675	4561873743773698	1	Somfy	S&SO-RS100THIOHY 6NMVVF2.5-BAR	DESC
2676	4561873743773698	1	Somfy	1033180C	REF
2677	4561873743773698	1	Somfy	S&SO-RS100THIOHY10NMWOCA-SO-BA	DESC
2678	4561873743773698	1	Somfy	1033217C	REF
2679	4561873743773698	1	Somfy	S&SO-RS100THIOHY15NMWOCA-SO-BA	DESC
2680	4561873743773698	1	Somfy	1033218C	REF
2681	4561873743773698	1	Somfy	S&SO-RS100THIOHY6NMWOCA-SOP-BA	DESC
2682	4561873743773698	1	Somfy	1033216C	REF
2683	4561873743773698	1	Somfy	S&SORS100 10/17IOVVF3M PFX 100	DESC
2684	4561873743773698	1	Somfy	1033416B	REF
2685	4561873743773698	1	Somfy	S&SORS100 6/17 IOVVF3M PFX 100	DESC
2686	4561873743773698	1	Somfy	1033380B	REF
2687	4561873743773698	1	Somfy	S&SORS100 IO 10/17 WF3M OCT60	DESC
2688	4561873743773698	1	Somfy	1033325C	REF
2689	4561873743773698	1	Somfy	S&SORS100 IO 10/17VVF3M OCTO60	DESC
2690	4561873743773698	1	Somfy	1033332C	REF
2691	4561873743773698	1	Somfy	S&SORS100 IO 15/17VVF3M OCTO60	DESC
2692	4561873743773698	1	Somfy	1033333C	REF
2693	4561873743773698	1	Somfy	S&SORS100 IO10/17VVF3MZF54 P50	DESC
2694	4561873743773698	1	Somfy	1038159B	REF
2695	4561873743773698	1	Somfy	S&SORS100 IO15/17VVF3M OCT P50	DESC
2696	4561873743773698	1	Somfy	1040074B	REF
2697	4561873743773698	1	Somfy	S&SORS100 IO6/17 VVF3MZF54 P50	DESC
2698	4561873743773698	1	Somfy	1033392B	REF
2699	4561873743773698	1	Somfy	S&SORS10015/17 IOVVF3M PFX 100	DESC
2700	4561873743773698	1	Somfy	1033417B	REF
2701	4561873743773698	1	Somfy	S&SORS100HYB 10NMVVF2.5 EE BAR	DESC
2702	4561873743773698	1	Somfy	1033340C	REF
2703	4561873743773698	1	Somfy	S&SORS100HYB 15NMVVF2.5 EE BAR	DESC
2704	4561873743773698	1	Somfy	1033341C	REF
2705	4561873743773698	1	Somfy	S&SORS100IO 15/17 VVF3M P50	DESC
2706	4561873743773698	1	Somfy	1040072B	REF
2707	4561873743773698	1	Somfy	S&SORS100IO10/17VVF3MOCT60 P50	DESC
2708	4561873743773698	1	Somfy	1038160B	REF
2709	4561873743773698	1	Somfy	S&SORS100IO15/17VVF3M ZF54 P50	DESC
2710	4561873743773698	1	Somfy	1040073B	REF
2711	4561873743773698	1	Somfy	S&SORS100IO6/17 VVF3MOCT60 P50	DESC
2712	4561873743773698	1	Somfy	1033395B	REF
2713	4562973255401474	1	Somfy	KIT SAV FENETRE S&SO IO HYB	DESC
2714	4562973255401474	1	Somfy	1033371C	REF
2715	4562973255401474	1	Somfy	KIT SAV FENETRE S&SO RS100 IO	DESC
2716	4562973255401474	1	Somfy	1033370C	REF
2717	4562973255401474	1	Somfy	KIT SAV P.FENETRE S&SO IO	DESC
2718	4562973255401474	1	Somfy	1040045C	REF
2719	4562973255401474	1	Somfy	KIT SAV P.FENETRE S&SO IO HYB	DESC
2720	4562973255401474	1	Somfy	1040046C	REF
2721	4562973255401474	1	Somfy	S&SO RS100 IO	DESC
2722	4562973255401474	1	Somfy	1033114	REF
2723	4562973255401474	1	Somfy	S&SO RS100 IO 10/17 VVF3M P50	DESC
2724	4562973255401474	1	Somfy	1038158B	REF
2725	4562973255401474	1	Somfy	S&SO RS100 IO 6/17 VVF3M P50	DESC
2726	4562973255401474	1	Somfy	1033391B	REF
2727	4562973255401474	1	Somfy	S&SO RS100 IO 6/17VVF3M OCTO60	DESC
2728	4562973255401474	1	Somfy	1033331C	REF
2729	4562973255401474	1	Somfy	S&SO RS100 IO KIT MOTOR BB FEN	DESC
2730	4562973255401474	1	Somfy	1030135B	REF
2731	4562973255401474	1	Somfy	S&SO-RS100 IO / 6NM-WO CAB-BAR	DESC
2732	4562973255401474	1	Somfy	1033106C	REF
2733	4562973255401474	1	Somfy	S&SO-RS100 IO /10NM-WO CAB-BAR	DESC
2734	4562973255401474	1	Somfy	1033108C	REF
2735	4562973255401474	1	Somfy	S&SO-RS100 IO /15NM-WO CAB-BAR	DESC
2736	4562973255401474	1	Somfy	1033109C	REF
2737	4562973255401474	1	Somfy	S&SO-RS100 IO 10/17 SS CAB PAC	DESC
2738	4562973255401474	1	Somfy	1033153C	REF
2739	4562973255401474	1	Somfy	S&SO-RS100 IO 10NM VVF3M-BAR	DESC
2740	4562973255401474	1	Somfy	1033115C	REF
2741	4562973255401474	1	Somfy	S&SO-RS100 IO 10NM VVF5M-BAR	DESC
2742	4562973255401474	1	Somfy	1033149C	REF
2743	4562973255401474	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE BAR	DESC
2744	4562973255401474	1	Somfy	1033336C	REF
2745	4562973255401474	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE PAC	DESC
2746	4562973255401474	1	Somfy	1033344C	REF
2747	4562973255401474	1	Somfy	S&SO-RS100 IO 10NMVVF5M-PAC100	DESC
2748	4562973255401474	1	Somfy	1033169C	REF
2749	4562973255401474	1	Somfy	S&SO-RS100 IO 15NM  VVF3M-BKT	DESC
2750	4562973255401474	1	Somfy	1033214C	REF
2751	4562973255401474	1	Somfy	S&SO-RS100 IO 15NM VVF3M	DESC
2752	4562973255401474	1	Somfy	1033162C	REF
2753	4562973255401474	1	Somfy	S&SO-RS100 IO 15NM VVF3M-BAR	DESC
2754	4562973255401474	1	Somfy	1033116C	REF
2755	4562973255401474	1	Somfy	S&SO-RS100 IO 15NM VVF5M-BAR	DESC
2756	4562973255401474	1	Somfy	1033150C	REF
2757	4562973255401474	1	Somfy	S&SO-RS100 IO 15NMVVF3 EE BAR	DESC
2758	4562973255401474	1	Somfy	1033337C	REF
2759	4562973255401474	1	Somfy	S&SO-RS100 IO 15NMVVF5M-PAC100	DESC
2760	4562973255401474	1	Somfy	1033170C	REF
2761	4562973255401474	1	Somfy	S&SO-RS100 IO 6 VVF3-F2000-PAC	DESC
2762	4562973255401474	1	Somfy	1033374C	REF
2763	4562973255401474	1	Somfy	S&SO-RS100 IO 6/17 RNF3MSW60ED	DESC
2764	4562973255401474	1	Somfy	1033272B	REF
2765	4562973255401474	1	Somfy	S&SO-RS100 IO 6/17 VVF3M ZF54	DESC
2766	4562973255401474	1	Somfy	1134036C	REF
2767	4562973255401474	1	Somfy	S&SO-RS100 IO 6/17 VVF3MOCT60	DESC
2768	4562973255401474	1	Somfy	1033324C	REF
2769	4562973255401474	1	Somfy	S&SO-RS100 IO 6/17 WO CABL	DESC
2770	4562973255401474	1	Somfy	1033152C	REF
2771	4562973255401474	1	Somfy	S&SO-RS100 IO 6NM VVF3 EE PAC	DESC
2772	4562973255401474	1	Somfy	1033343C	REF
2773	4562973255401474	1	Somfy	S&SO-RS100 IO 6NM VVF3M-BAR	DESC
2774	4562973255401474	1	Somfy	1033114C	REF
2775	4562973255401474	1	Somfy	S&SO-RS100 IO 6NM VVF5M-BAR	DESC
2776	4562973255401474	1	Somfy	1033148C	REF
2777	4562973255401474	1	Somfy	S&SO-RS100 IO 6NM VVF5M-PAC100	DESC
2778	4562973255401474	1	Somfy	1033168C	REF
2779	4562973255401474	1	Somfy	S&SO-RS100 IO 6NMVVF3 EE BAR	DESC
2780	4562973255401474	1	Somfy	1033335C	REF
2781	4562973255401474	1	Somfy	S&SO-RS100 IO15NM SSCA-PAC100	DESC
2782	4562973255401474	1	Somfy	1033154C	REF
2783	4562973255401474	1	Somfy	S&SO-RS100 IOHY 10NM WO CA-BAR	DESC
2784	4562973255401474	1	Somfy	1033173C	REF
2785	4562973255401474	1	Somfy	S&SO-RS100 IOHY 10NMVVF2.5-BAR	DESC
2786	4562973255401474	1	Somfy	1033111C	REF
2787	4562973255401474	1	Somfy	S&SO-RS100 IOHY 10NMVVF2.5-BKT	DESC
2788	4562973255401474	1	Somfy	1033225C	REF
2789	4562973255401474	1	Somfy	S&SO-RS100 IOHY 15NMVVF2.5-BAR	DESC
